dataset,dataset_label,model,model_label,seed,attack,epsilon_255,conditional_robust_accuracy,source_count,sources
malaria,Malaria,resnet101,ResNet-101,seed43,FGSM,1.0,0.7588294651866802,2,results/malaria/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json;results/malaria/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed43,PGD,0.1,0.5489404641775983,2,results/malaria/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json;results/malaria/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed43,PGD,0.15,0.30171543895055497,1,results/malaria/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed43,PGD,0.2,0.16044399596367306,1,results/malaria/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed43,PGD,0.25,0.07870837537840565,1,results/malaria/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed43,PGD,0.5,0.0010090817356205853,1,results/malaria/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed43,PGD,1.0,0.0,2,results/malaria/resnet101/robustness/seed43/robustness_attacks_fine_max1024.json;results/malaria/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed43,FGSM,2.0,0.856710393541877,1,results/malaria/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed43,FGSM,4.0,0.9404641775983855,1,results/malaria/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed43,FGSM,8.0,0.9455095862764884,1,results/malaria/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed43,FGSM,16.0,0.4399596367305752,1,results/malaria/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed43,PGD,2.0,0.0,1,results/malaria/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed43,PGD,4.0,0.0,1,results/malaria/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed43,PGD,8.0,0.0,1,results/malaria/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed43,PGD,16.0,0.0,1,results/malaria/resnet101/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,FGSM,0.1,0.9484638255698712,2,results/malaria/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json;results/malaria/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,FGSM,0.15,0.9365708622398414,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,FGSM,0.2,0.931615460852329,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,FGSM,0.25,0.9226957383548068,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,FGSM,0.5,0.9157581764122894,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,FGSM,1.0,0.9435084241823588,2,results/malaria/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json;results/malaria/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,PGD,0.1,0.6402378592666006,2,results/malaria/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json;results/malaria/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,PGD,0.15,0.41427155599603566,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,PGD,0.2,0.2358771060455897,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,PGD,0.25,0.14073339940535184,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,PGD,0.5,0.019821605550049554,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,PGD,1.0,0.0009910802775024777,2,results/malaria/resnet101/robustness/seed44/robustness_attacks_fine_max1024.json;results/malaria/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,FGSM,2.0,0.977205153617443,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,FGSM,4.0,0.9841427155599604,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,FGSM,8.0,0.9573835480673935,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,FGSM,16.0,0.5887016848364718,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,PGD,2.0,0.0,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,PGD,4.0,0.0,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,PGD,8.0,0.0,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet101,ResNet-101,seed44,PGD,16.0,0.0009910802775024777,1,results/malaria/resnet101/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,FGSM,0.1,0.9737638748738647,2,results/malaria/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json;results/malaria/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,FGSM,0.15,0.958627648839556,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,FGSM,0.2,0.9475277497477296,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,FGSM,0.25,0.9303733602421796,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,FGSM,0.5,0.8940464177598385,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,FGSM,1.0,0.8597376387487387,2,results/malaria/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json;results/malaria/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,PGD,0.1,0.941473259334006,2,results/malaria/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json;results/malaria/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,PGD,0.15,0.8900100908173562,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,PGD,0.2,0.8173562058526741,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,PGD,0.25,0.7467204843592331,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,PGD,0.5,0.3773965691220989,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,PGD,1.0,0.06357214934409687,2,results/malaria/resnet152/robustness/seed42/robustness_attacks_fine_max1024.json;results/malaria/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,FGSM,2.0,0.8395560040363269,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,FGSM,4.0,0.8607467204843592,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,FGSM,8.0,0.875882946518668,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,FGSM,16.0,0.739656912209889,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,PGD,2.0,0.0030272452068617556,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,PGD,4.0,0.0,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,PGD,8.0,0.0,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed42,PGD,16.0,0.0,1,results/malaria/resnet152/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,FGSM,0.1,0.9575328614762386,2,results/malaria/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json;results/malaria/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,FGSM,0.15,0.942366026289181,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,FGSM,0.2,0.9271991911021233,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,FGSM,0.25,0.9110212335692619,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,FGSM,0.5,0.839231547017189,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,FGSM,1.0,0.782608695652174,2,results/malaria/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json;results/malaria/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,PGD,0.1,0.9413549039433772,2,results/malaria/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json;results/malaria/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,PGD,0.15,0.8877654196157735,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,PGD,0.2,0.8281092012133469,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,PGD,0.25,0.7593528816986855,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,PGD,0.5,0.3569261880687563,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,PGD,1.0,0.03741152679474216,2,results/malaria/resnet152/robustness/seed43/robustness_attacks_fine_max1024.json;results/malaria/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,FGSM,2.0,0.7714863498483316,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,FGSM,4.0,0.8018200202224469,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,FGSM,8.0,0.8200202224469161,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,FGSM,16.0,0.7745197168857432,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,PGD,2.0,0.0010111223458038423,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,PGD,4.0,0.0,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,PGD,8.0,0.0,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed43,PGD,16.0,0.0,1,results/malaria/resnet152/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,FGSM,0.1,0.981243830207305,2,results/malaria/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json;results/malaria/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,FGSM,0.15,0.9733464955577492,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,FGSM,0.2,0.9634748272458046,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,FGSM,0.25,0.9447186574531096,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,FGSM,0.5,0.9002961500493584,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,FGSM,1.0,0.8538993089832182,2,results/malaria/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json;results/malaria/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,PGD,0.1,0.9693978282329714,2,results/malaria/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json;results/malaria/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,PGD,0.15,0.928923988153998,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,PGD,0.2,0.8973346495557749,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,PGD,0.25,0.8400789733464955,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,PGD,0.5,0.47581441263573543,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,PGD,1.0,0.0384995064165844,2,results/malaria/resnet152/robustness/seed44/robustness_attacks_fine_max1024.json;results/malaria/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,FGSM,2.0,0.8371174728529122,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,FGSM,4.0,0.8657453109575518,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,FGSM,8.0,0.8558736426456071,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,FGSM,16.0,0.7877591312931885,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,PGD,2.0,0.0,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,PGD,4.0,0.0,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,PGD,8.0,0.0,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet152,ResNet-152,seed44,PGD,16.0,0.0,1,results/malaria/resnet152/robustness/seed44/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed42,FGSM,0.1,0.8908523908523909,2,results/oct2017/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed42,FGSM,0.15,0.8440748440748441,1,results/oct2017/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed42,FGSM,0.2,0.7941787941787942,1,results/oct2017/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed42,FGSM,0.25,0.7567567567567568,1,results/oct2017/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed42,FGSM,0.5,0.6403326403326404,1,results/oct2017/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed42,FGSM,1.0,0.5623700623700624,2,results/oct2017/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet18/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed42,PGD,0.1,0.5634095634095634,2,results/oct2017/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed42,PGD,0.15,0.3004158004158004,1,results/oct2017/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed42,PGD,0.2,0.15176715176715178,1,results/oct2017/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed42,PGD,0.25,0.07796257796257797,1,results/oct2017/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed42,PGD,0.5,0.005197505197505198,1,results/oct2017/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed42,PGD,1.0,0.0,2,results/oct2017/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json;results/oct2017/resnet18/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed42,FGSM,2.0,0.5446985446985447,1,results/oct2017/resnet18/robustness/seed42/robustness_attacks_main_max1024.json
oct2017,OCT,resnet18,ResNet-18,seed42,FGSM,4.0,0.5498960498960499,1,results/oct2017/resnet18/robustness/seed42/robustness_attacks_main_max1024.json
